Date	Time	Open	High	Low	Close	TickVol	Vol	Spread
2025.03.30	06:00:00	82958.3	83306.26	82868.96	83178.14	0	0	0
2025.03.30	07:00:00	83178.14	83321.16	83068.66	83076.59	0	0	0
2025.03.30	08:00:00	83076.58	83406.14	83076.58	83378.09	0	0	0
2025.03.30	09:00:00	83378.1	83517.78	83255.83	83502.32	0	0	0
2025.03.30	10:00:00	83502.32	83534.64	83061.51	83120.87	0	0	0
2025.03.30	11:00:00	83120.86	83360.31	82975.36	83111.76	0	0	0
2025.03.30	12:00:00	83111.76	83268.05	82986.75	83072.76	0	0	0
2025.03.30	13:00:00	83072.76	83155.17	82543.83	82678.42	0	0	0
2025.03.30	14:00:00	82678.42	83043.59	82608.23	82803.28	0	0	0
2025.03.30	15:00:00	82803.28	83067.9	82714.87	82729.57	0	0	0
2025.03.30	16:00:00	82729.57	82816	82173.91	82284.01	0	0	0
2025.03.30	17:00:00	82284.01	82577.99	82050.4	82415.53	0	0	0
2025.03.30	18:00:00	82415.54	82799.99	82415.53	82729.65	0	0	0
2025.03.30	19:00:00	82729.65	82908.11	82547.69	82548.81	0	0	0
2025.03.30	20:00:00	82548.8	82650.95	82393.74	82554.73	0	0	0
2025.03.30	21:00:00	82554.73	82703.94	82069.4	82237.68	0	0	0
2025.03.30	22:00:00	82237.67	82757.7	81565	82438	0	0	0
2025.03.30	23:00:00	82437.99	82442.94	81902.2	82389.99	0	0	0
2025.03.31	00:00:00	82390	82444.89	81278.52	81646.89	0	0	0
2025.03.31	01:00:00	81646.9	82272.72	81534.78	81953.03	0	0	0
2025.03.31	02:00:00	81954.79	82179.25	81630.01	81922.3	0	0	0
2025.03.31	03:00:00	81922.3	82030	81468	81530	0	0	0
2025.03.31	04:00:00	81530	81879.16	81400	81846.01	0	0	0
2025.03.31	05:00:00	81846	82305.57	81830	82166.99	0	0	0
2025.03.31	06:00:00	82166.99	82267.66	81919.38	82052.83	0	0	0
2025.03.31	07:00:00	82052.82	82303.58	81730.74	81933.51	0	0	0
2025.03.31	08:00:00	81933.51	82263.74	81875.05	81899.15	0	0	0
2025.03.31	09:00:00	81899.15	81960.56	81339.65	81455.58	0	0	0
2025.03.31	10:00:00	81455.59	82215.91	81290.88	82174.16	0	0	0
2025.03.31	11:00:00	82174.16	82272	81884.49	82205.51	0	0	0
2025.03.31	12:00:00	82205.5	83169.82	81885.56	82768.74	0	0	0
2025.03.31	13:00:00	82768.74	82866.02	81656	82507.99	0	0	0
2025.03.31	14:00:00	82507.99	83746.23	82507.49	83499.18	0	0	0
2025.03.31	15:00:00	83499.18	83943.08	83390.3	83418.78	0	0	0
2025.03.31	16:00:00	83418.78	83694.29	83246.86	83288.89	0	0	0
2025.03.31	17:00:00	83288.88	83545.55	82575.45	82680.34	0	0	0
2025.03.31	18:00:00	82680.35	83566	82676	83291.42	0	0	0
2025.03.31	19:00:00	83291.42	83443.38	82400	82462.27	0	0	0
2025.03.31	20:00:00	82462.26	82846.2	82350.84	82431.32	0	0	0
2025.03.31	21:00:00	82431.32	82752.18	82422	82563.99	0	0	0
2025.03.31	22:00:00	82563.99	82571.98	82265.1	82409.99	0	0	0
2025.03.31	23:00:00	82410	82886.8	82283.9	82550.01	0	0	0
2025.04.01	00:00:00	82550	82837.38	82432.74	82651.1	0	0	0
2025.04.01	01:00:00	82651.09	82741.8	82460	82704.2	0	0	0
2025.04.01	02:00:00	82704.2	83120	82649.34	83100	0	0	0
2025.04.01	03:00:00	83100	83256.8	82926.08	82962.84	0	0	0
2025.04.01	04:00:00	82962.84	83235.96	82886.87	83060	0	0	0
2025.04.01	05:00:00	83059.99	83329.99	82994.07	83006.67	0	0	0
2025.04.01	06:00:00	83006.67	83494.25	82891.71	83454.76	0	0	0
2025.04.01	07:00:00	83454.76	83597.07	83380.58	83445.5	0	0	0
2025.04.01	08:00:00	83445.5	84207.55	83410	84121.94	0	0	0
2025.04.01	09:00:00	84121.94	84395.46	84116.27	84362	0	0	0
2025.04.01	10:00:00	84362.01	84504.74	84150	84175.99	0	0	0
2025.04.01	11:00:00	84175.99	84203	83823.67	83930.3	0	0	0
2025.04.01	12:00:00	83930.31	84154.22	83615.25	83615.26	0	0	0
2025.04.01	13:00:00	83615.26	83912.62	83416.66	83618.23	0	0	0
2025.04.01	14:00:00	83622.96	84350	82544	84195.92	0	0	0
2025.04.01	15:00:00	84195.92	85499.55	84182.89	85280.87	0	0	0
2025.04.01	16:00:00	85280.88	85493	84815	85119.99	0	0	0
2025.04.01	17:00:00	85120	85333.33	84901.32	85117.85	0	0	0
2025.04.01	18:00:00	85117.86	85183.46	84720	85126.68	0	0	0
2025.04.01	19:00:00	85126.68	85184.89	84816.83	84972.01	0	0	0
2025.04.01	20:00:00	84972	85350	84773.58	85231.28	0	0	0
2025.04.01	21:00:00	85231.28	85476.86	85120	85223.84	0	0	0
2025.04.01	22:00:00	85223.84	85483.38	85082	85099.99	0	0	0
2025.04.01	23:00:00	85100	85579.46	84969.56	85158.34	0	0	0
2025.04.02	00:00:00	85158.35	85255.95	84923.28	84964.49	0	0	0
2025.04.02	01:00:00	84964.49	85213.12	84854.9	85147.3	0	0	0
2025.04.02	02:00:00	85147.31	85174.89	84648.9	84714.36	0	0	0
2025.04.02	03:00:00	84714.36	84904	84504.21	84550	0	0	0
2025.04.02	04:00:00	84550	84726.42	84460.11	84607	0	0	0
2025.04.02	05:00:00	84607	84607	84100	84100	0	0	0
2025.04.02	06:00:00	84100	84371.59	83904.72	84125.99	0	0	0
2025.04.02	07:00:00	84125.99	84462.16	84015.97	84426.33	0	0	0
2025.04.02	08:00:00	84426.32	84762.72	84262.73	84677.04	0	0	0
2025.04.02	09:00:00	84677.04	85450	84635.6	85019.62	0	0	0
2025.04.02	10:00:00	85019.63	85299.45	84828	84867.92	0	0	0
2025.04.02	11:00:00	84867.92	84985.77	84547.08	84566.91	0	0	0
2025.04.02	12:00:00	84566.91	85054.78	84462.69	85049.99	0	0	0
2025.04.02	13:00:00	85049.99	86136.36	84471.76	85215.82	0	0	0
2025.04.02	14:00:00	85215.79	86000	85181.52	85877.75	0	0	0
2025.04.02	15:00:00	85877.74	87333	85811.2	86757.67	0	0	0
2025.04.02	16:00:00	86757.67	87221.99	86589.58	87065.18	0	0	0
2025.04.02	17:00:00	87065.19	87333	86350	86615.33	0	0	0
2025.04.02	18:00:00	86615.33	86751.79	86212.4	86286.02	0	0	0
2025.04.02	19:00:00	86286.03	87000	86186.19	86900.02	0	0	0
2025.04.02	20:00:00	86900.01	88500	85228.39	85659.99	0	0	0
2025.04.02	21:00:00	85659.99	85743.22	84207.26	84855.99	0	0	0
2025.04.02	22:00:00	84855.98	84855.98	82682	82821.59	0	0	0
2025.04.02	23:00:00	82821.6	82845.42	82320	82516.29	0	0	0
2025.04.03	00:00:00	82516.28	83424.72	82175.98	83227.55	0	0	0
2025.04.03	01:00:00	83227.55	83998.02	83099.99	83761.62	0	0	0
2025.04.03	02:00:00	83761.63	83894.91	83278.99	83768.01	0	0	0
2025.04.03	03:00:00	83768	83792.58	83349.65	83483.97	0	0	0
2025.04.03	04:00:00	83483.97	83735.85	83263.05	83558.8	0	0	0
2025.04.03	05:00:00	83558.81	83709.48	83343.74	83343.75	0	0	0
2025.04.03	06:00:00	83343.75	83415.47	83008.74	83058.65	0	0	0
2025.04.03	07:00:00	83058.65	83498.1	83000	83456.75	0	0	0
2025.04.03	08:00:00	83456.76	83788.23	83456.74	83679.99	0	0	0
2025.04.03	09:00:00	83680	83766.69	83449.92	83483.05	0	0	0
2025.04.03	10:00:00	83483.04	83749.99	83152.25	83220.01	0	0	0
2025.04.03	11:00:00	83220.01	83347.39	83047	83096.01	0	0	0
2025.04.03	12:00:00	83096.01	83147.95	81889.3	81949.06	0	0	0
2025.04.03	13:00:00	81949.06	82792.46	81793.06	82373.58	0	0	0
2025.04.03	14:00:00	82373.57	82403.5	81314.61	81532	0	0	0
2025.04.03	15:00:00	81532	82101.42	81211.24	82039.31	0	0	0
2025.04.03	16:00:00	82039.32	82448.21	81715.55	81830.56	0	0	0
2025.04.03	17:00:00	81830.56	82191.11	81630.74	81830.01	0	0	0
2025.04.03	18:00:00	81830.01	82317.99	81540	82109.45	0	0	0
2025.04.03	19:00:00	82109.45	82362.41	81829.57	82008.7	0	0	0
2025.04.03	20:00:00	82009.76	82421.49	81800	82363.99	0	0	0
2025.04.03	21:00:00	82363.99	82864	82333.87	82717.54	0	0	0
2025.04.03	22:00:00	82717.54	82869.99	82589.61	82743.46	0	0	0
2025.04.03	23:00:00	82743.46	83332.2	82510.83	83213.09	0	0	0
2025.04.04	00:00:00	83213.09	83413.46	83000.02	83046.32	0	0	0
2025.04.04	01:00:00	83046.32	83358.5	82577.63	82695.91	0	0	0
2025.04.04	02:00:00	82695.9	83186.96	82695.9	82910.86	0	0	0
2025.04.04	03:00:00	82910.86	83069.96	82679.55	82818.52	0	0	0
2025.04.04	04:00:00	82818.53	82920.19	82615.36	82720.32	0	0	0
2025.04.04	05:00:00	82720.32	83212.17	82642.29	83200	0	0	0
2025.04.04	06:00:00	83200	83264.16	83041.95	83054.72	0	0	0
2025.04.04	07:00:00	83054.73	84000	83050	83992.85	0	0	0
2025.04.04	08:00:00	83992.85	84650	83992.85	84415.99	0	0	0
2025.04.04	09:00:00	84416	84720	84126.16	84571.38	0	0	0
2025.04.04	10:00:00	84571.38	84690	82416.72	82567.03	0	0	0
2025.04.04	11:00:00	82565.21	82768.09	81659	82680.45	0	0	0
2025.04.04	12:00:00	82680.44	83200	82222	82879.99	0	0	0
2025.04.04	13:00:00	82879.99	83507.19	82143.48	83335.99	0	0	0
2025.04.04	14:00:00	83335.99	83510	81849.05	82573.98	0	0	0
2025.04.04	15:00:00	82573.98	83716	82488.88	82860	0	0	0
2025.04.04	16:00:00	82860	83555	82736	83392.7	0	0	0
2025.04.04	17:00:00	83392.69	84620.01	82965.78	84460	0	0	0
2025.04.04	18:00:00	84459.99	84584.91	83725.14	83989.87	0	0	0
2025.04.04	19:00:00	83989.86	84460	83788	84009.99	0	0	0
2025.04.04	20:00:00	84010	84282	83492.95	84164.02	0	0	0
2025.04.04	21:00:00	84164.02	84450	83941.42	84185.8	0	0	0
2025.04.04	22:00:00	84185.81	84271.28	84018.86	84056.74	0	0	0
2025.04.04	23:00:00	84056.75	84100	83650.11	83889.87	0	0	0
2025.04.05	00:00:00	83889.87	83889.88	83395.46	83787.6	0	0	0
2025.04.05	01:00:00	83787.6	84266	83786.86	83979.87	0	0	0
2025.04.05	02:00:00	83979.88	84094.57	83799.92	83976.61	0	0	0
2025.04.05	03:00:00	83976.61	83976.61	83621.73	83624.01	0	0	0
2025.04.05	04:00:00	83624.01	83868	83608.8	83677.75	0	0	0
2025.04.05	05:00:00	83677.75	83863.36	83630.69	83688.67	0	0	0
2025.04.05	06:00:00	83688.68	83724.39	83336.09	83477.3	0	0	0
2025.04.05	07:00:00	83477.3	83558.65	83297.66	83525.34	0	0	0
2025.04.05	08:00:00	83525.33	83648.63	83359.64	83519.96	0	0	0
2025.04.05	09:00:00	83519.97	83865.1	83519.76	83843.29	0	0	0
2025.04.05	10:00:00	83843.28	83894.7	83579.27	83641.51	0	0	0
2025.04.05	11:00:00	83641.5	83700.52	83443.47	83452.69	0	0	0
2025.04.05	12:00:00	83452.69	83550.68	83121.77	83281.41	0	0	0
2025.04.05	13:00:00	83281.41	83335.56	82519.37	82755.29	0	0	0
2025.04.05	14:00:00	82755.29	83026	82672.33	82914.67	0	0	0
2025.04.05	15:00:00	82914.67	82914.67	82379.95	82618.26	0	0	0
2025.04.05	16:00:00	82618.25	82827.37	82607.05	82739.96	0	0	0
2025.04.05	17:00:00	82739.96	82953.2	82681.65	82869.53	0	0	0
2025.04.05	18:00:00	82869.53	83109.46	82854.8	83036.13	0	0	0
2025.04.05	19:00:00	83036.14	83146	82779.62	82860	0	0	0
2025.04.05	20:00:00	82859.99	83113.67	82833	83075.47	0	0	0
2025.04.05	21:00:00	83075.48	83237.34	82902.53	82913.89	0	0	0
2025.04.05	22:00:00	82913.88	83212.18	82913.88	83188.41	0	0	0
2025.04.05	23:00:00	83188.4	83688	83128.73	83537.99	0	0	0
2025.04.06	00:00:00	83537.99	83620.01	83422.91	83527.22	0	0	0
2025.04.06	01:00:00	83527.22	83817.63	83422	83428.97	0	0	0
2025.04.06	02:00:00	83428.98	83494.43	83274.88	83300.01	0	0	0
2025.04.06	03:00:00	83300.01	83403.46	83163.45	83344.14	0	0	0
2025.04.06	04:00:00	83344.14	83500	83233.04	83499.99	0	0	0
2025.04.06	05:00:00	83499.99	83533.01	83312.02	83450.01	0	0	0
2025.04.06	06:00:00	83450	83468	83110.23	83110.24	0	0	0
2025.04.06	07:00:00	83110.24	83207.22	83024.96	83024.96	0	0	0
2025.04.06	08:00:00	83024.97	83051.33	82727.27	83034.26	0	0	0
2025.04.06	09:00:00	83034.27	83172	82933.96	83075.15	0	0	0
2025.04.06	10:00:00	83075.15	83075.15	82716.49	82870.25	0	0	0
2025.04.06	11:00:00	82870.26	82921.48	82666	82855.99	0	0	0
2025.04.06	12:00:00	82855.99	82981.14	82642.39	82697.99	0	0	0
2025.04.06	13:00:00	82698	82839.87	82230.43	82306.01	0	0	0
2025.04.06	14:00:00	82306.01	82793	82217.83	82667.07	0	0	0
2025.04.06	15:00:00	82667.08	82819.74	82400	82548.36	0	0	0
2025.04.06	16:00:00	82548.36	82554.15	81920	81970	0	0	0
2025.04.06	17:00:00	81969.99	81982.43	80562	80808.81	0	0	0
2025.04.06	18:00:00	80808.81	80808.81	78694.99	79107.3	0	0	0
2025.04.06	19:00:00	79107.29	79859.73	78839.89	79614.35	0	0	0
2025.04.06	20:00:00	79614.34	79890.16	78539.44	78867.99	0	0	0
2025.04.06	21:00:00	78867.99	79681.81	78720	78950.61	0	0	0
2025.04.06	22:00:00	78950.61	79130.44	77800	78063.66	0	0	0
2025.04.06	23:00:00	78063.67	78709.16	77153.83	78430	0	0	0
2025.04.07	00:00:00	78430	78520	77419.9	78327.87	0	0	0
2025.04.07	01:00:00	78327.86	79347.46	78318	79142.01	0	0	0
2025.04.07	02:00:00	79142.01	79220	78392.15	78447.42	0	0	0
2025.04.07	03:00:00	78447.42	78507.81	77354	77707.77	0	0	0
2025.04.07	04:00:00	77707.78	77984	76666	76989.92	0	0	0
2025.04.07	05:00:00	76989.92	77500	76666.01	76942.82	0	0	0
2025.04.07	06:00:00	76942.82	77299.99	74555	74810.01	0	0	0
2025.04.07	07:00:00	74810	75491.06	74508	75126.01	0	0	0
2025.04.07	08:00:00	75126.01	76843.47	75085.74	76266.89	0	0	0
2025.04.07	09:00:00	76266.88	76792	75744.08	76274.56	0	0	0
2025.04.07	10:00:00	76274.55	77577.88	76143.82	76983.6	0	0	0
2025.04.07	11:00:00	76983.61	77400	76423.27	76685.62	0	0	0
2025.04.07	12:00:00	76685.62	77666	76410.62	77335.89	0	0	0
2025.04.07	13:00:00	77335.88	78498.93	75789.01	78365.47	0	0	0
2025.04.07	14:00:00	78365.48	81243.58	77870.01	79033.11	0	0	0
2025.04.07	15:00:00	79033.11	79376	77530	78479.9	0	0	0
2025.04.07	16:00:00	78479.91	78584.21	77313.2	77434.01	0	0	0
2025.04.07	17:00:00	77434.01	79200	77434	79074.5	0	0	0
2025.04.07	18:00:00	79076.08	79365.46	78277.77	78484.91	0	0	0
2025.04.07	19:00:00	78484.91	78961.92	78019.9	78130.44	0	0	0
2025.04.07	20:00:00	78130.43	79128.82	78102.91	78955.26	0	0	0
2025.04.07	21:00:00	78955.26	79591.92	78684.22	79239.42	0	0	0
2025.04.07	22:00:00	79239.41	80218.88	79182.6	79956.47	0	0	0
2025.04.07	23:00:00	79956.47	80083.99	79090.9	79163.24	0	0	0
2025.04.08	00:00:00	79163.24	79599.99	79000	79020.04	0	0	0
2025.04.08	01:00:00	79020.04	80811.07	78772.14	80599.99	0	0	0
2025.04.08	02:00:00	80600	80867.99	79891.38	79947.05	0	0	0
2025.04.08	03:00:00	79947.05	80198.12	79759.9	79904	0	0	0
2025.04.08	04:00:00	79904	80413.49	79859.9	80300	0	0	0
2025.04.08	05:00:00	80299.99	80312	79536	79872.25	0	0	0
2025.04.08	06:00:00	79872.24	79872.24	79279.5	79447.3	0	0	0
2025.04.08	07:00:00	79447.29	79714.21	79219.9	79496	0	0	0
2025.04.08	08:00:00	79496.01	79528.35	78939	79154.02	0	0	0
2025.04.08	09:00:00	79154.01	79228.42	78860.49	78900	0	0	0
2025.04.08	10:00:00	78900	79173.92	78819.65	79003.54	0	0	0
2025.04.08	11:00:00	79003.54	80077.65	78961.78	79982	0	0	0
2025.04.08	12:00:00	79982	80122	79559.9	79837.99	0	0	0
2025.04.08	13:00:00	79837.99	80375	79381.02	79899.9	0	0	0
2025.04.08	14:00:00	79899.9	80258	78474	78479.91	0	0	0
2025.04.08	15:00:00	78479.91	78859.85	78175.14	78497.99	0	0	0
2025.04.08	16:00:00	78498	78522.72	77357.61	77414.25	0	0	0
2025.04.08	17:00:00	77414.26	77560	76556.98	77349.99	0	0	0
2025.04.08	18:00:00	77350	77999.99	77082.65	77259.91	0	0	0
2025.04.08	19:00:00	77259.91	77356	76334.65	76854.05	0	0	0
2025.04.08	20:00:00	76854.05	77200.79	76606.51	77133.41	0	0	0
2025.04.08	21:00:00	77133.4	77285.5	76730.01	77100	0	0	0
2025.04.08	22:00:00	77100	77135.19	76239.9	76731.21	0	0	0
2025.04.08	23:00:00	76731.21	76798	76307.36	76322.42	0	0	0
2025.04.09	00:00:00	76322.42	76868.28	75926.52	76522.07	0	0	0
2025.04.09	01:00:00	76522.07	76595.42	74620	76070.53	0	0	0
2025.04.09	02:00:00	76070.53	76473.62	75572.38	75674.44	0	0	0
2025.04.09	03:00:00	75674.45	75869.57	75015.86	75073.33	0	0	0
2025.04.09	04:00:00	75073.34	76915.94	75000	76416.34	0	0	0
2025.04.09	05:00:00	76416.33	76820.52	76214.32	76734.83	0	0	0
2025.04.09	06:00:00	76734.83	77317.89	76709.69	76829.02	0	0	0
2025.04.09	07:00:00	76829.01	77979.3	76818.52	77694.12	0	0	0
2025.04.09	08:00:00	77694.12	77880	77085	77304.35	0	0	0
2025.04.09	09:00:00	77304.35	77540	77168.59	77478.26	0	0	0
2025.04.09	10:00:00	77478.27	77574.15	76950	77190	0	0	0
2025.04.09	11:00:00	77191.16	77193.66	75756.86	76230.01	0	0	0
2025.04.09	12:00:00	76230.01	77074.02	76010.21	76760.86	0	0	0
2025.04.09	13:00:00	76763.07	77875.46	76710.89	77698.12	0	0	0
2025.04.09	14:00:00	77698.11	78318.46	76798.87	76870	0	0	0
2025.04.09	15:00:00	76870.01	77650.95	76844.01	77258	0	0	0
2025.04.09	16:00:00	77258.01	78361.59	77136	78267.68	0	0	0
2025.04.09	17:00:00	78267.69	82286.11	77649.99	82202.16	0	0	0
2025.04.09	18:00:00	82202.16	82990	81690.03	81788.37	0	0	0
2025.04.09	19:00:00	81788.36	82618.98	81771.39	82332.08	0	0	0
2025.04.09	20:00:00	82332.08	83267.57	81987.89	83204	0	0	0
2025.04.09	21:00:00	83204	83588	82848.49	83284.29	0	0	0
2025.04.09	22:00:00	83284.28	83500	82956.52	83056.83	0	0	0
2025.04.09	23:00:00	83056.84	83156.49	82530.43	82615.22	0	0	0
2025.04.10	00:00:00	82615.22	82753.21	82056.19	82352.85	0	0	0
2025.04.10	01:00:00	82352.85	82600	82224.9	82249.29	0	0	0
2025.04.10	02:00:00	82249.29	82565.19	82195.77	82200	0	0	0
2025.04.10	03:00:00	82201.24	82224.45	81472.84	81775.2	0	0	0
2025.04.10	04:00:00	81775.2	82088.75	81640.74	82019.26	0	0	0
2025.04.10	05:00:00	82019.26	82241.4	81924.96	82158.03	0	0	0
2025.04.10	06:00:00	82158.03	82344.3	81838.03	82156.72	0	0	0
2025.04.10	07:00:00	82156.72	82250	81292.99	81595.81	0	0	0
2025.04.10	08:00:00	81595.81	81853.2	81420.29	81549.99	0	0	0
2025.04.10	09:00:00	81550	82079.57	81349	82036.71	0	0	0
2025.04.10	10:00:00	82036.72	82130.43	81565.43	81766.05	0	0	0
2025.04.10	11:00:00	81766.04	81944	81502.02	81882.01	0	0	0
2025.04.10	12:00:00	81882	82466.35	81459.48	81710.46	0	0	0
2025.04.10	13:00:00	81710.45	81948	80764.84	80874.36	0	0	0
2025.04.10	14:00:00	80874.35	81841.58	80634.26	81272.19	0	0	0
2025.04.10	15:00:00	81272.19	81353.1	78606.06	78757	0	0	0
2025.04.10	16:00:00	78757.24	79688	78464.36	79453.82	0	0	0
2025.04.10	17:00:00	79453.83	79672.46	78616	79328.01	0	0	0
2025.04.10	18:00:00	79328.01	79876.61	79223.62	79502.07	0	0	0
2025.04.10	19:00:00	79502.08	80058.96	79304.59	79649.34	0	0	0
2025.04.10	20:00:00	79647.37	79960.97	79570.12	79931.55	0	0	0
2025.04.10	21:00:00	79931.56	80035.54	79683.81	79714.52	0	0	0
2025.04.10	22:00:00	79714.51	79920	79545.45	79693.77	0	0	0
2025.04.10	23:00:00	79693.77	79743.33	79377.04	79607.3	0	0	0
2025.04.11	00:00:00	79607.3	79750.17	78969.58	79043.48	0	0	0
2025.04.11	01:00:00	79043.48	80459.01	79011.18	80452.72	0	0	0
2025.04.11	02:00:00	80452.71	80829.02	80162.18	80302.05	0	0	0
2025.04.11	03:00:00	80302.05	80906.63	80295.72	80842.99	0	0	0
2025.04.11	04:00:00	80843	81100	80720.07	80888.15	0	0	0
2025.04.11	05:00:00	80888.14	80912.02	80512.22	80816	0	0	0
2025.04.11	06:00:00	80815.99	81333	80815.99	81102	0	0	0
2025.04.11	07:00:00	81102	81440.73	80850	81266.76	0	0	0
2025.04.11	08:00:00	81266.76	81936.71	80782.43	81631.89	0	0	0
2025.04.11	09:00:00	81631.89	82450.23	81450	82450	0	0	0
2025.04.11	10:00:00	82450	82985.71	82304.34	82706.86	0	0	0
2025.04.11	11:00:00	82706.85	82901.02	82020.25	82129.67	0	0	0
2025.04.11	12:00:00	82129.67	82564	81819.14	82115.52	0	0	0
2025.04.11	13:00:00	82115.53	83333	81816.01	82930.67	0	0	0
2025.04.11	14:00:00	82930.67	82930.67	81341.22	81898	0	0	0
2025.04.11	15:00:00	81898	82700	81716	82521.74	0	0	0
2025.04.11	16:00:00	82521.74	83022.98	82015.08	82792.46	0	0	0
2025.04.11	17:00:00	82792.46	84073	82695.65	83930	0	0	0
2025.04.11	18:00:00	83930	84220	83520	83607.99	0	0	0
2025.04.11	19:00:00	83608	83988.49	83565.21	83858.28	0	0	0
2025.04.11	20:00:00	83858.28	84029.13	83716.98	83848	0	0	0
2025.04.11	21:00:00	83848.01	84300	83636.36	83674.01	0	0	0
2025.04.11	22:00:00	83674.01	83716.99	83316.36	83415.34	0	0	0
2025.04.11	23:00:00	83415.35	83597.94	83162	83423.84	0	0	0
2025.04.12	00:00:00	83423.83	83572	83245.89	83369.08	0	0	0
2025.04.12	01:00:00	83369.08	83453.22	83144.57	83217.39	0	0	0
2025.04.12	02:00:00	83217.39	83310.05	82800.01	82804.87	0	0	0
2025.04.12	03:00:00	82804.86	83140	82792.95	82973.13	0	0	0
2025.04.12	04:00:00	82973.14	83464	82856.86	83208.04	0	0	0
2025.04.12	05:00:00	83208.04	83506.39	83198.11	83338.92	0	0	0
2025.04.12	06:00:00	83338.92	83790.05	83338.91	83567.42	0	0	0
2025.04.12	07:00:00	83567.43	83830.62	83496.56	83724.92	0	0	0
2025.04.12	08:00:00	83724.92	84031.87	83480.01	83604.77	0	0	0
2025.04.12	09:00:00	83604.77	83766.74	83420	83550	0	0	0
2025.04.12	10:00:00	83550	83565.22	83305.91	83420.44	0	0	0
2025.04.12	11:00:00	83420.44	83647.93	83420.44	83528.3	0	0	0
2025.04.12	12:00:00	83528.3	83936.45	83474.94	83829.86	0	0	0
2025.04.12	13:00:00	83829.86	84688	83555.12	84458.24	0	0	0
2025.04.12	14:00:00	84458.24	85251	84314.62	84827.75	0	0	0
2025.04.12	15:00:00	84827.75	85402.9	84624.73	85008.4	0	0	0
2025.04.12	16:00:00	85008.4	85212.81	84575.15	84659.19	0	0	0
2025.04.12	17:00:00	84659.18	84867.51	84421.95	84760.71	0	0	0
2025.04.12	18:00:00	84760.71	85193.09	84755.5	85178.01	0	0	0
2025.04.12	19:00:00	85178	85258.29	84834.75	84943.4	0	0	0
2025.04.12	20:00:00	84943.39	85905	84877.61	85517.29	0	0	0
2025.04.12	21:00:00	85517.28	85566.28	85260.86	85367.93	0	0	0
2025.04.12	22:00:00	85367.93	85701.6	85329.27	85336.01	0	0	0
2025.04.12	23:00:00	85336.01	85428.97	85170	85276.9	0	0	0
2025.04.13	00:00:00	85276.91	85571.12	85012	85495.72	0	0	0
2025.04.13	01:00:00	85495.72	86100	85142.46	85259.77	0	0	0
2025.04.13	02:00:00	85259.76	85451.85	84724.91	85302.22	0	0	0
2025.04.13	03:00:00	85302.21	85724.79	85247.03	85432.31	0	0	0
2025.04.13	04:00:00	85432.31	85436.68	84464.44	84619.98	0	0	0
2025.04.13	05:00:00	84619.98	84804.57	84399.42	84515.58	0	0	0
2025.04.13	06:00:00	84515.57	84849.06	84444.72	84608.69	0	0	0
2025.04.13	07:00:00	84608.7	84769.87	84413.09	84413.1	0	0	0
2025.04.13	08:00:00	84413.1	84693.2	84277.03	84664.6	0	0	0
2025.04.13	09:00:00	84664.61	84948.25	84504.58	84918.24	0	0	0
2025.04.13	10:00:00	84918.25	84949.86	84510	84686.79	0	0	0
2025.04.13	11:00:00	84686.8	84771.25	84216.15	84528.66	0	0	0
2025.04.13	12:00:00	84528.66	84700	84245.39	84458.75	0	0	0
2025.04.13	13:00:00	84458.75	84620.01	83487.72	83599.13	0	0	0
2025.04.13	14:00:00	83599.12	84166.96	83480.67	84093.22	0	0	0
2025.04.13	15:00:00	84093.22	84093.23	83665.3	83849.66	0	0	0
2025.04.13	16:00:00	83849.66	84424.53	83845.13	84225.97	0	0	0
2025.04.13	17:00:00	84225.97	84990.22	84190.04	84754.85	0	0	0
2025.04.13	18:00:00	84754.84	84943.4	84524.14	84730	0	0	0
2025.04.13	19:00:00	84730	84730	83050	83981.31	0	0	0
2025.04.13	20:00:00	83981.32	84446.31	83154.82	83499.99	0	0	0
2025.04.13	21:00:00	83499.98	83826.09	83034.23	83607	0	0	0
2025.04.13	22:00:00	83607	83882.77	83169.01	83335.99	0	0	0
2025.04.13	23:00:00	83335.99	83840.43	83169.03	83760	0	0	0
2025.04.14	00:00:00	83760	85129.69	83678	84325.74	0	0	0
2025.04.14	01:00:00	84325.73	84687.1	84048.01	84228	0	0	0
2025.04.14	02:00:00	84228	85544.3	84036.84	85140.7	0	0	0
2025.04.14	03:00:00	85140.69	85166.84	84445.49	84566.03	0	0	0
2025.04.14	04:00:00	84566.04	85110	84415.25	84869.31	0	0	0
2025.04.14	05:00:00	84869.31	84990.57	84343.73	84575.18	0	0	0
2025.04.14	06:00:00	84575.19	84644.91	84279.81	84624.21	0	0	0
2025.04.14	07:00:00	84624.21	84787.07	84211.06	84580.76	0	0	0
2025.04.14	08:00:00	84580.77	84957.27	84440	84763.18	0	0	0
2025.04.14	09:00:00	84763.18	84912.94	84250	84442.72	0	0	0
2025.04.14	10:00:00	84442.72	84810.41	84304.34	84656.85	0	0	0
2025.04.14	11:00:00	84656.85	84965.34	84500	84927.55	0	0	0
2025.04.14	12:00:00	84927.56	85227.27	84752.01	85128.76	0	0	0
2025.04.14	13:00:00	85129.62	85279.99	84052.65	84376.66	0	0	0
2025.04.14	14:00:00	84376.66	85799.99	84270	85423.6	0	0	0
2025.04.14	15:00:00	85423.6	85468.97	83709.25	84101.16	0	0	0
